OBJECTID_1,SABL_PWSID,BOUNDARY_TYPE,WATER_SYSTEM_NUMBER,WATER_SYSTEM_NAME,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,ACTIVITY_STATUS_CD,ACTIVITY_DATE,OWNER_TYPE_CODE,COUNTY,POPULATION,REGULATING_AGENCY,FEDERAL_CLASSIFICATION,STATE_CLASSIFICATION,ADDR_LINE_ONE_TXT,ADDR_LINE_TWO_TXT,ADDRESS_CITY_NAME,ADDRESS_STATE_CODE,ADDRESS_ZIP_CODE,SERVICE_CONNECTIONS,GLOBALID,AC_PHONE_NUMBER,AC_EMAIL,BOUNDARY_FILETYPE,DT_VERIFIED,VERIFIED_STATUS,VERIFIED_NAME,VERIFIED_TYPE,Shape__Area,Shape__Length
1317677,CA5000003,Water Service Area,CA5000003,LEDBETTER WATER SYSTEM,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2326,A ,1992/01/01 08:00:00+00,P ,STANISLAUS,17,LPA80 - STANISLAUS COUNTY,NON-PUBLIC,STATE SMALL WATER SYSTEM, , ,CERES,CA  ,95307,9,{CA5ACA36-0B94-4ED9-BAA6-706899FCBB50},,,WBT Tool,,Not Verified,,,96469.053195655,1483.39827694561
1317678,CA4600084,Water Service Area,CA4600084,BASSETT'S STATION,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2328,A ,1984/01/21 08:00:00+00,P ,SIERRA,300,DISTRICT 02 - LASSEN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,HWY 49 & 100 GOLD LAKE ROAD,HCR2 BOX 2,SIERRA CITY,CA  ,96125,1,{1051561D-D204-4EC5-826C-8B8C8E178D05},530-862-1297                  ,brobinson@bassettsstation.com,WBT Tool,2019/09/02 07:00:00+00,Verified,K. Connaughton,District / LPA staff member,65124.49552106,1013.01642877334
1317679,CA4300526,Water Service Area,CA4300526,OAKMONT WATER SYSTEM,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2330,A ,1979/03/22 07:00:00+00,P ,SANTA CLARA,61,DISTRICT 17 - SANTA CLARA,COMMUNITY,COMMUNITY,19855 OAKMONT DRVE, ,LOS GATOS,CA  ,95031,26,{AEA72C48-C8B2-42D2-A8C8-FF7E94DCD8CA},408-823-0502                  ,oakmontadmin@comcast.net,WBT Tool,2020/05/15 14:00:00+00,Verified,K. Saunders,Water System representative,68785.13674462,1663.95685665087
1317680,CA3310008,Water Service Area,CA3310008,MISSION SPRINGS WD,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2331,A ,1976/01/01 08:00:00+00,L ,RIVERSIDE,43223,DISTRICT 20 - RIVERSIDE,COMMUNITY,COMMUNITY,66-575 Second St., ,DESERT HOT SPRINGS,CA  ,92240,13402,{71C5409D-C55E-4F8D-BBBD-F991BE5482F7},760-329-6448                  ,bmacy@mswd.org,WBT Tool,,Not Verified,,,499132644.510189,118511.490855813
1317681,CA3910009,Water Service Area,CA3910009,SAN JOAQUIN COUNTY - THORNTON,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2333,A ,1976/01/01 08:00:00+00,L ,SAN JOAQUIN,964,DISTRICT 10 - STOCKTON,COMMUNITY,COMMUNITY,8999 Mokelumne Avenue, ,THORNTON,CA  ,95686,292,{AF0C1CA6-5F79-4369-8823-6A5A5B74EBD9},209-468-3091                  ,bguzman@sjgov.org,WBT Tool,,Not Verified,,,2375725.03466818,7714.52083139712
1317682,CA4300577,Water Service Area,CA4300577,RANCHO ROBLES MUTUAL WATER COMPANY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2336,A ,1981/11/30 08:00:00+00,P ,SANTA CLARA,103,DISTRICT 17 - SANTA CLARA,COMMUNITY,COMMUNITY,2795 Paseo Robles, ,MORGAN HILL,CA  ,95046,37,{16691671-94F7-439C-B212-90B9901E8F62},408-375-4052                  ,mmsparks@yahoo.com,WBT Tool,,Not Verified,,,2455309.83863193,7701.52149214617
1317683,CA0900507,Water Service Area,CA0900507,STANFORD SIERRA CAMP,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2338,A ,2016/07/29 07:00:00+00,P ,EL DORADO,295,LPA39 - EL DORADO COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,130 FALLEN LEAF RD, ,SOUTH LAKE TAHOE,CA  ,96150,32,{0B7267D9-7872-4C13-A83B-2149AB151422},530-541-1244                  ,DBUNNETT@STANFORD.EDU,WBT Tool,,Not Verified,,,51427.93071667,1055.29439830507
1317684,CA4910016,Water Service Area,CA4910016,"COTATI, CITY OF",SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2853,A ,1976/01/01 08:00:00+00,L ,SONOMA,7360,DISTRICT 18 - SONOMA,COMMUNITY,COMMUNITY,201 West Sierra, ,COTATI,CA  ,94931,2698,{E0F931A8-0457-46C0-9250-977C15298AB0},707-665-3620                  ,cscott@cotaticity.org,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,36289636.0242005,51472.0989374132
1317685,CA5000507,Water Service Area,CA5000507,GURUDWARA GURU NANAK SAHIB,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2854,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,109,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,1301 S VERDUGA ROAD, ,TURLOCK,CA  ,95380,1,{C42C702C-05EB-459A-851D-C339DED19A64},209-668-7656                  ,gobind135@yahoo.com,WBT Tool,,Not Verified,,,5047.36803703,292.17881606056
1317686,CA5000500,Water Service Area,CA5000500,KINGDOM HALL JEHOVAH WITNESS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2855,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,100,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,7430 GILBER ROAD, ,OAKDALE,CA  ,95361,1,{D85F9B34-788E-49D8-814A-7FAE08C8F650},209-639-4750                  ,stevenbaity@myway.com,WBT Tool,,Not Verified,,,13470.8618439,498.994871644708
1317687,CA5000486,Water Service Area,CA5000486,"ROBERTS FERRY NUT CO, INC (WS)",SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2856,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,25,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,20493 YOSEMITE BLVD, ,WATERFORD,CA  ,95386,3,{B1F7218D-7ADA-462F-A3D8-D24ABF39A8E1},209-874-3247                  ,nic@robertsferrygourmet.com,WBT Tool,,Not Verified,,,11613.934772835,463.489714709699
1317688,CA2701063,Water Service Area,CA2701063,RIVER RD WS #25,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2858,A ,2016/08/01 07:00:00+00,P ,MONTEREY,65,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY, , ,GONZALES,CA  ,93926,19,{E80FF86F-1313-46AD-B9E2-8D69A6983D7C},831-675-3708                  ,rcv777@aol.com,WBT Tool,,Not Verified,,,22096.38666498,609.395318648709
1317689,CA4000716,Water Service Area,CA4000716,AVILA VALLEY MUTUAL WATER CO,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2859,A ,2016/08/08 07:00:00+00,P ,SAN LUIS OBISPO,75,LPA70 - SAN LUIS OBISPO COUNTY,COMMUNITY,COMMUNITY,1561 Sparrow Street, ,SAN LUIS OBISPO,CA  ,93405,28,{05DB081D-DFF0-47BD-8294-9F39ECCAF302},805-448-5166                  ,mitch.ardantz@bonipak.com,WBT Tool,,Not Verified,,,1585932.29612793,5958.47007153385
1317690,CA3000825,Water Service Area,CA3000825,SOUTH MIDWAY CITY MUTUAL WATER CO.,EPA\GISService,2023/04/08 05:41:35+00,epa\gisservice,2023/04/18 05:56:47+00,24021,A ,1979/03/22 07:00:00+00,P ,ORANGE,825,DISTRICT 08 - SANTA ANA,COMMUNITY,COMMUNITY,15231 VAN BUREN ST, ,MIDWAY CITY,CA  ,92655,56,{1885E563-2307-407F-BC03-20053C250485},714-842-8080                  ,acpmtherese@aol.com.,Shapefile,2023/04/17 07:00:00+00,Verified,T. Herring-Arce,Water System representative,217008.46985247,2847.56302770773
1317691,CA3301145,Water Service Area,CA3301145,MOUNTAIN CENTER CAFE,EPA\GISService,2023/04/12 03:39:04+00,EPA\GISService,2023/04/12 03:39:04+00,24024,A ,2016/07/27 07:00:00+00,P ,RIVERSIDE,77,LPA63 - RIVERSIDE COUNTY,COMMUNITY,COMMUNITY,29740 HWY 243, ,MOUNTAIN CENTER,CA  ,92561,9,{3EC7821A-45BF-40C0-8FF6-5DDF278CA0EF},951-659-9505                  ,shane@idyrealty.com,Shapefile,2023/04/11 07:00:00+00,Verified,S. Stewart,Water System representative,55219.574688565,1736.50360236465
1317692,CA4000200,Water Service Area,CA4000200,BASSI RANCH MUTUAL WATER CO.,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2862,A ,2000/02/17 08:00:00+00,P ,SAN LUIS OBISPO,85,LPA70 - SAN LUIS OBISPO COUNTY,COMMUNITY,COMMUNITY,BASSI RANCH,1200 BASSI DR,SAN LUIS OBISPO,CA  ,93405,27,{4A917427-21B1-48E1-8BCF-968D9FEF440C},805-400-9416                  ,christopher@gomacmgt.com,WBT Tool,,Not Verified,,,736036.56188709,4248.44623831714
1317693,CA5410025,Water Service Area,CA5410025,WOODVILLE PUBLIC UTILITY DIST,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2864,A ,1976/01/01 08:00:00+00,L ,TULARE,1740,DISTRICT 12 - VISALIA,COMMUNITY,COMMUNITY,16716 AVE 168, ,WOODVILLE,CA  ,93258,467,{4941FFC9-10B2-452A-A0D8-CA5E9FB2A477},559-686-9649                  ,woodvillerg@yahoo.com,WBT Tool,,Not Verified,,,2088458.07555373,11198.0472866178
1317694,CA5000020,Water Service Area,CA5000020,RIVER ROAD MUTUAL WATER COMPANY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2865,A ,1992/01/01 08:00:00+00,P ,STANISLAUS,1,LPA80 - STANISLAUS COUNTY,NON-PUBLIC,STATE SMALL WATER SYSTEM,,,,,,1,{31696E1F-7ADC-4AD3-9069-4C376F2785E0},209-595-4092                  ,arguelles595@gmail.com,WBT Tool,,Not Verified,,,26011.77897017,801.805723944015
1317695,CA2700713,Water Service Area,CA2700713,ROLLING HILLS RANCHO WA,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2866,A ,2016/08/01 07:00:00+00,P ,MONTEREY,184,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY, , ,SALINAS,CA  ,93907,56,{B91BD1B2-79A1-4F0E-BDF7-C2F139D9D6AC},831-737-6113                  ,race_place@juno.com,WBT Tool,,Not Verified,,,526691.001520175,9000.64018776139
1317696,CA1000560,Water Service Area,CA1000560,CENTRAL CA ALMOND GROWERS ASSN,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2867,A ,2004/07/19 07:00:00+00,P ,FRESNO,95,DISTRICT 23 - FRESNO,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,8325 S MADERA, ,KERMAN,CA  ,93630,7,{8EB11652-E8A5-485F-9411-A87CE54E1A0C},559-846-5377                  ,bobd@ccaga.com,WBT Tool,,Not Verified,,,1531137.53059875,6132.69830035806
1317698,CA5000596,Water Service Area,CA5000596,GROWERS DIRECT NUT COMPANY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2869,A ,2016/01/29 08:00:00+00,P ,STANISLAUS,25,LPA80 - STANISLAUS COUNTY,NON-TRANSIENT NON-COMMUNITY,NON-TRANSIENT NON-COMMUNITY,2288 GEER ROAD, ,HUGHSON,CA  ,95326,5,{DEB3B65C-67B7-4FD9-B57F-65FB18FE2824},209-542-3526                  ,lizc@gdnut.com,WBT Tool,,Not Verified,,,202524.644801915,1918.57460140335
1317699,CA5000457,Water Service Area,CA5000457,ONE STOP WS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2870,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,50,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,5913 MCHENRY AVENUE, ,MODESTO,CA  ,95356,1,{2C1732CD-483B-4A14-9E31-B09A8F75DD34},408-310-0040                  ,toscanom21@yahoo.com,WBT Tool,,Not Verified,,,3152.83528957,234.571701265254
1317700,CA3700906,Water Service Area,CA3700906,CAMP STEVENS,EPA\GISService,2023/04/08 06:29:13+00,epa\gisservice,2023/04/12 22:43:23+00,24022,A ,2016/08/02 07:00:00+00,P ,SAN DIEGO,78,DISTRICT 26 - IMPERIAL,COMMUNITY,COMMUNITY,1108 BANNER GRADE RD, ,JULIAN,CA  ,92036,24,{233884EE-AD7E-4C7E-8975-4084B68BCB52},619-977-7812                  ,kathy@campstevens.org,Shapefile,2023/04/12 07:00:00+00,Verified,K. Wilder,Water System representative,425418.94913811,2788.92267874779
1317701,CA2701740,Water Service Area,CA2701740,BLUFFS WS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2872,A ,2016/08/01 07:00:00+00,P ,MONTEREY,120,LPA57 - MONTEREY COUNTY,COMMUNITY,COMMUNITY, , ,SALINAS,CA  ,93908,44,{8619DE18-4C25-43B9-AA14-22D16FBD7F2D},831-757-9624                  ,STEVETCAGLE@YAHOO.COM,WBT Tool,,Not Verified,,,35415.286346045,3580.91054119533
1317703,CA5610069,Water Service Area,CA5610069,VENTURA CWWD NO. 38 - LAKE SHERWOOD,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2874,A ,1992/05/18 07:00:00+00,L ,VENTURA,1759,DISTRICT 06 - SANTA BARBARA,COMMUNITY,COMMUNITY,6767 Spring Road, ,MOORPARK,CA  ,93020,785,{7EA49B0A-6493-44E6-B1C5-F10D4218FD19},805-378-3016                  ,gilberto.minero@ventura.org,WBT Tool,,Not Verified,,,12478436.0840996,21330.4393771629
1317704,CA5000516,Water Service Area,CA5000516,COVENANT GROVE CHURCH,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2875,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,300,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,4825 ROSELLE AVENUE, ,MODESTO,CA  ,95357,2,{A4B0FE25-8202-4B13-89E3-01697E18910D},520-834-2210                  ,brent.sinclair@covenantgrove.org,WBT Tool,,Not Verified,,,10490.71143523,412.919768614268
1317705,CA5000487,Water Service Area,CA5000487,J & J FARM FRESH PRODUCE & BAKERY,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2876,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,25,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,2507 GEER RD, ,HUGHSON,CA  ,95326,1,{1313F909-522E-44BC-9129-5B94DA610B21},209-765-6967                  ,jjramosfarms97@gmail.com,WBT Tool,,Not Verified,,,34842.970584125,764.69466037927
1317706,CA4300978,Water Service Area,CA4300978,BRUSH AND OLD WELL MUTUAL WATER COMPANY,EPA\GISService,2021/08/05 00:19:13+00,EPA\GISService,2021/08/05 00:19:13+00,11540,A ,1994/04/01 07:00:00+00,P ,SANTA CLARA,70,DISTRICT 17 - SANTA CLARA,COMMUNITY,COMMUNITY,21105 BRUSH ROAD, ,LOS GATOS,CA  ,95033,27,{DA7D4F7A-6AD5-49FC-AB02-6E7BC947EF99},408-802-6216                  ,johan.overby@gmail.com,KMZ,2021/08/04 07:00:00+00,Pending,LJeske,State Board staff member,991119.696931255,4262.81013752992
1317707,CA5000272,Water Service Area,CA5000272,CITY OF OAKDALE -KERR PARK,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2878,A ,2016/07/21 07:00:00+00,L ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,842 STEARNS ROAD, ,OAKDALE,CA  ,95361,2,{9A3D94BA-8CB0-48AB-8658-72D1A9526B87},209-845-3600                  ,jroberts@oakdaleca.gov,WBT Tool,,Not Verified,,,12754.035366915,456.106086744562
1317708,CA5000462,Water Service Area,CA5000462,BEST WESTERN-ORCHARD INN,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2879,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,5025 N GOLDEN STATE BLVD, ,TURLOCK,CA  ,95380,1,{A423ED46-C4B4-4087-AA01-97D8F5CE957F},209-576-1481                  ,bw_gina@hotmail.com,WBT Tool,,Not Verified,,,18513.612500545,610.015009894214
1317709,CA5000166,Water Service Area,CA5000166,FOX GROVE FISHING ACCESS,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2880,A ,2016/07/21 07:00:00+00,L ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,1200 GEER ROAD, ,HUGHSON,CA  ,95326,3,{FDB1803C-51D8-4130-B62C-E3A2724C14F1},209-969-2107                  ,jpursley@parksrec.org,WBT Tool,,Not Verified,,,3537310.67353619,7359.52013164733
1317710,CA5000426,Water Service Area,CA5000426,LIBERTY BAPTIST CHURCH,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2881,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,65,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,341 CLARATINA AVENUE, ,MODESTO,CA  ,95356,2,{6B27518E-3A93-4A0C-BDA7-4F5454A69267},209-544-1520                  ,steve.howard@hughes.net,WBT Tool,,Not Verified,,,3464.20749741,247.517374914509
1317711,CA5500027,Water Service Area,CA5500027,COW CREEK PERMITTEES ASSOCIATION,EPA\GISService,2024/05/17 01:38:15+00,EPA\GISService,2024/05/17 01:38:15+00,33622,A ,1979/03/22 07:00:00+00,P ,TUOLUMNE,50,DISTRICT 28 - YOSEMITE,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,Cow Creek, ,PINECREST,CA  ,95364,42,{0E5E131B-1717-43F3-8C8A-AA8BA94C827C},916-806-7282                  ,jeff@jeffsavage.com,KMZ,2024/05/16 07:00:00+00,Verified,JSaenz-Dominguez,District / LPA staff member,193702.84820962,1881.47055931761
1317712,CA5510851,Water Service Area,CA5510851,CDCR - SIERRA CONSERVATION CENTER,EPA\GISService,2024/04/10 02:54:18+00,EPA\GISService,2024/04/10 02:54:18+00,33316,A ,1976/01/01 08:00:00+00,S ,TUOLUMNE,3242,DISTRICT 28 - YOSEMITE,COMMUNITY,COMMUNITY,5100 O BYRNES FERRY ROAD, ,JAMESTOWN,CA  ,95327,578,{931A72E2-81CF-4065-90B3-B38EE9E33174},209-984-5291                  ,dave.stayer@cdcr.ca.gov,KMZ,2024/04/09 07:00:00+00,Verified,JSaenz-Dominguez,District / LPA staff member,1129601.98146138,4316.84111006795
1317713,CA5210004,Water Service Area,CA5210004,CITY OF RED BLUFF,EPA\GISService,2023/04/11 23:44:30+00,EPA\GISService,2023/04/11 23:44:30+00,24023,A ,1979/03/22 07:00:00+00,L ,TEHAMA,14076,DISTRICT 21 - VALLEY,COMMUNITY,COMMUNITY,555 Washington Street, ,RED BLUFF,CA  ,96080,4853,{5A9E53C9-3054-4CE7-B0B9-D79FD008EE47},530-527-2605                  ,mjensen@cityofredbluff.org,KMZ,2023/04/11 07:00:00+00,Verified,V. Pagnano,Water System representative,22424243.2208883,78212.9171535222
1317714,CA4901189,Water Service Area,CA4901189,AZURE ACRES CD RECOVERY CENTER,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2885,A ,1976/01/01 08:00:00+00,P ,SONOMA,28,DISTRICT 25 - MARIN,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,2264 Green Hill Road, ,SEBASTOPOL,CA  ,95472,8,{CEF422A8-6CEE-4C73-A735-B8C77E9B71D8},707-823-3385                  ,lynette.grelet@azureacres.com,WBT Tool,2019/09/02 07:00:00+00,Verified,J. Oakley,District / LPA staff member,192280.462920305,1809.17920407205
1317716,CA5000332,Water Service Area,CA5000332,VFW POST 5059 WATER SYSTEM,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2888,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,1405 E LINWOOD AVENUE, ,TURLOCK,CA  ,95381,2,{7583E884-6CDA-468D-984F-F2039F533C7D},209-632-1100                  ,VFWPost5059@sbcglobal.net,WBT Tool,,Not Verified,,,9894.550973995,412.355074683019
1317717,CA5000243,Water Service Area,CA5000243,FRANK RAINES PARK OHV,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2889,A ,2016/07/21 07:00:00+00,L ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,"17802 DEL PUERTO CANYON ROAD, MILE 18", ,PATTERSON,CA  ,95363,45,{083D67C4-02ED-4FED-A51C-531046FEAD15},209-969-2107                  ,jpursley@parksrec.org,WBT Tool,,Not Verified,,,67614409.4673468,33165.6469657173
1317719,CA5000158,Water Service Area,CA5000158,FILBIN LAND & CATTLE CO,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2891,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,4549 INGRAM CREEK ROAD, ,WESTLEY,CA  ,95387,2,{2673B9EC-FFA0-40E9-8881-A56ED1C3BC22},925-979-0560                  ,permits@gawfco.com,WBT Tool,,Not Verified,,,29375.59744446,750.971195334486
1317720,CA5000298,Water Service Area,CA5000298,ORANGE BLOSSOM RECREATION AREA,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2892,A ,2016/07/21 07:00:00+00,F ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,12748 RODDEN ROAD, ,OAKDALE,CA  ,95361,1,{787C5870-69A2-43BC-B294-B83836669BC4},209-881-3517                  ,marian.e.picher@usace.army.mil,WBT Tool,,Not Verified,,,66486.34947367,1184.29816261939
1317721,CA5000164,Water Service Area,CA5000164,MODESTO RESERVOIR,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2893,A ,2016/07/21 07:00:00+00,L ,STANISLAUS,25,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,18143 RESERVOIR ROAD, ,WATERFORD,CA  ,95386,4,{5FAC4F71-98B9-457A-9E71-96150F004025},209-525-6750                  ,jdwyer@parksrec.org,WBT Tool,,Not Verified,,,71244208.9646535,33431.5038420017
1317722,CA5000213,Water Service Area,CA5000213,HAMLET MOTEL,SBUCKNAM,2020/10/20 03:20:27+00,SBUCKNAM,2020/10/20 03:20:27+00,2894,A ,2016/07/21 07:00:00+00,P ,STANISLAUS,26,LPA80 - STANISLAUS COUNTY,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,27101 HIGHWAY 33, ,NEWMAN,CA  ,95360,15,{9BCF681E-4573-453A-A239-D6E52115353B},209-858-8152                  ,sandhya72980@yahoo.com,WBT Tool,,Not Verified,,,5266.49219133,337.185889594314
1317725,CA3900751,Water Service Area,CA3900751,MARTINEZ APARTMENTS,EPA\GISService,2023/04/12 06:10:51+00,epa\gisservice,2023/04/14 22:32:11+00,24026,A ,2023/03/17 07:00:00+00,P ,SAN JOAQUIN,26,LPA69 - SAN JOAQUIN COUNTY,COMMUNITY,COMMUNITY, , ,FRENCH CAMP,CA  ,95231,9,{07AFA100-4650-4BBA-BB1F-00761EB7F315},209-808-6854                  ,luzmartinez001988@gmail.com,Shapefile,2023/04/14 07:00:00+00,Verified,L. Martinez,Water System representative,19462.4884827,673.226737232837
1317726,CA5500040,Water Service Area,CA5500040,BLUEBELL VALLEY MWC,EPA\GISService,2024/04/05 02:59:56+00,epa\gisservice,2024/05/17 01:07:47+00,33314,A ,1979/03/22 07:00:00+00,P ,TUOLUMNE,282,DISTRICT 28 - YOSEMITE,COMMUNITY,COMMUNITY,15194-B Mountain Lily Road, ,SONORA,CA  ,95370,91,{A8D70DC1-AFC9-4890-84DE-F6237E1C238E},209-532-6355                  ,Hal@mlode.com,KMZ,2024/05/16 14:00:00+00,Verified,JSaenz,District / LPA staff member,826234.60719912,3888.67514545027
1317727,CA5510852,Water Service Area,CA5510852,CAL FIRE BASELINE CONSERVATION CAMP,EPA\GISService,2024/05/17 01:05:38+00,EPA\GISService,2024/05/17 01:05:38+00,33618,A ,1993/03/17 07:00:00+00,S ,TUOLUMNE,150,DISTRICT 28 - YOSEMITE,COMMUNITY,COMMUNITY,Old Melones Rd. and New Peoria Flat Rd, ,JAMESTOWN,CA  ,95327,2,{52B11280-8CD6-4301-B4C7-3C15BDA21438},209-984-5287                  ,loren.monsen@fire.ca.gov,KMZ,2024/05/16 07:00:00+00,Verified,JSaenz-Dominguez,District / LPA staff member,151499.84529736,1511.3015293593
1317728,CA5500136,Water Service Area,CA5500136,BERKELEY CAMP,EPA\GISService,2024/05/17 01:06:40+00,EPA\GISService,2024/05/17 01:06:40+00,33633,A ,2022/05/18 07:00:00+00,L ,TUOLUMNE,380,DISTRICT 28 - YOSEMITE,TRANSIENT NON-COMMUNITY,TRANSIENT NON-COMMUNITY,BERKELEY TUOLUMNE CAMP,31585 HARDIN FLAT RD,GROVELAND,CA  ,95321,13,{76BA965B-4FD5-457A-94E6-2F641C8A1346},510-981-5123                  ,JPITCHER@BERKELEYCA.GOV,KMZ,2024/05/16 07:00:00+00,Verified,JSaenz-Dominguez,District / LPA staff member,226537.982387975,1760.83998707049
